Frame,Chamber_1,Chamber_2,Chamber_3
0,1.0,1.0,1.0
1,4.086159419873815,3.6065194841894628,3.040840153627088
2,7.17231883974763,6.2130389683789256,5.081680307254176
3,10.258478259621445,8.819558452568389,7.1225204608812644
4,13.34463767949526,11.426077936757851,9.163360614508353
5,16.430797099369077,14.032597420947313,11.20420076813544
6,19.51695651924289,16.639116905136778,13.245040921762529
7,22.603115939116705,19.24563638932624,15.285881075389618
8,25.68927535899052,21.852155873515702,17.326721229016705
9,28.775434778864337,24.458675357705165,19.367561382643792
10,31.861594198738153,27.065194841894627,21.40840153627088
11,34.94775361861197,29.67171432608409,23.44924168989797
12,38.03391303848578,32.278233810273555,25.490081843525058
13,41.120072458359594,34.88475329446302,27.530921997152145
14,44.20623187823341,37.49127277865248,29.571762150779236
15,47.292391298107226,40.09779226284194,31.612602304406323
16,50.37855071798104,42.704311747031404,33.65344245803341
17,53.46471013785486,45.31083123122087,35.6942826116605
18,56.550869557728674,47.91735071541033,37.735122765287585
19,59.63702897760249,50.52387019959979,39.77596291891467
20,62.72318839747631,53.130389683789254,41.81680307254176
21,65.80934781735012,55.736909167978716,43.857643226168854
22,68.89550723722394,58.34342865216818,45.89848337979594
23,71.98166665709775,60.94994813635764,47.93932353342303
24,75.06782607697156,63.55646762054711,49.980163687050116
25,78.15398549684538,66.16298710473657,52.0210038406772
26,81.24014491671919,68.76950658892603,54.06184399430429
27,84.32630433659301,71.3760260731155,56.10268414793138
28,87.41246375646682,73.98254555730496,58.14352430155847
29,90.49862317634064,76.58906504149442,60.18436445518555
30,90.49862317634064,76.58906504149442,60.18436445518555
31,87.41246375646683,73.98254555730496,58.143524301558465
32,84.32630433659301,71.3760260731155,56.10268414793138
33,81.2401449167192,68.76950658892603,54.06184399430429
34,78.15398549684538,66.16298710473657,52.021003840677196
35,75.06782607697157,63.55646762054711,49.98016368705011
36,71.98166665709775,60.94994813635765,47.93932353342302
37,68.89550723722394,58.343428652168186,45.898483379795934
38,65.80934781735013,55.73690916797872,43.85764322616885
39,62.72318839747631,53.13038968378926,41.81680307254176
40,59.63702897760249,50.5238701995998,39.77596291891467
41,56.550869557728674,47.917350715410336,37.735122765287585
42,53.464710137854865,45.31083123122087,35.6942826116605
43,50.37855071798105,42.704311747031404,33.65344245803341
44,47.29239129810723,40.09779226284194,31.612602304406316
45,44.20623187823342,37.49127277865248,29.57176215077923
46,41.1200724583596,34.88475329446302,27.53092199715214
47,38.033913038485785,32.278233810273555,25.490081843525054
48,34.94775361861197,29.671714326084093,23.449241689897967
49,31.861594198738153,27.06519484189463,21.40840153627088
50,28.775434778864337,24.458675357705168,19.367561382643792
51,25.68927535899053,21.852155873515706,17.326721229016698
52,22.603115939116705,19.245636389326243,15.28588107538961
53,19.516956519242896,16.63911690513678,13.245040921762524
54,16.430797099369087,14.032597420947312,11.204200768135436
55,13.344637679495264,11.42607793675785,9.163360614508349
56,10.258478259621455,8.819558452568387,7.122520460881262
57,7.172318839747632,6.213038968378925,5.0816803072541745
58,4.086159419873823,3.6065194841894623,3.04084015362708
59,1.0,1.0,1.0
