Frame,Chamber_1,Chamber_2,Chamber_3
0,1.0,1.0,1.0
1,1.0873768021275474,1.2090661405061418,3.8162181791208463
2,1.174753604255095,1.4181322810122838,6.6324363582416925
3,1.2621304063826426,1.6271984215184259,9.44865453736254
4,1.34950720851019,1.8362645620245677,12.264872716483385
5,1.4368840106377374,2.0453307025307095,15.08109089560423
6,1.524260812765285,2.2543968430368517,17.89730907472508
7,1.6116376148928326,2.4634629835429935,20.713527253845925
8,1.69901441702038,2.6725291240491353,23.52974543296677
9,1.7863912191479274,2.881595264555277,26.345963612087616
10,1.873768021275475,3.090661405061419,29.16218179120846
11,1.9611448234030227,3.299727545567561,31.97839997032931
12,2.04852162553057,3.508793686073703,34.79461814945016
13,2.1358984276581174,3.717859826579845,37.610836328571004
14,2.2232752297856653,3.926925967085987,40.42705450769185
15,2.3106520319132127,4.135992107592129,43.243272686812695
16,2.39802883404076,4.345058248098271,46.05949086593354
17,2.4854056361683075,4.5541243886044125,48.875709045054386
18,2.572782438295855,4.763190529110554,51.69192722417523
19,2.6601592404234027,4.972256669616696,54.508145403296076
20,2.74753604255095,5.181322810122838,57.32436358241692
21,2.8349128446784975,5.390388950628981,60.140581761537774
22,2.9222896468060453,5.599455091135122,62.95679994065862
23,3.0096664489335927,5.808521231641264,65.77301811977946
24,3.09704325106114,6.017587372147406,68.58923629890032
25,3.1844200531886875,6.226653512653548,71.40545447802116
26,3.271796855316235,6.43571965315969,74.22167265714201
27,3.3591736574437827,6.644785793665831,77.03789083626285
28,3.44655045957133,6.853851934171974,79.8541090153837
29,3.5339272616988775,7.062918074678116,82.67032719450454
30,3.5339272616988775,7.062918074678116,82.67032719450454
31,3.44655045957133,6.853851934171974,79.85410901538368
32,3.3591736574437823,6.644785793665832,77.03789083626285
33,3.271796855316235,6.4357196531596905,74.221672657142
34,3.1844200531886875,6.226653512653549,71.40545447802116
35,3.09704325106114,6.017587372147407,68.5892362989003
36,3.0096664489335927,5.808521231641264,65.77301811977946
37,2.922289646806045,5.599455091135122,62.95679994065861
38,2.8349128446784975,5.390388950628981,60.14058176153777
39,2.74753604255095,5.181322810122839,57.32436358241692
40,2.6601592404234022,4.972256669616697,54.508145403296076
41,2.572782438295855,4.763190529110554,51.69192722417523
42,2.4854056361683075,4.5541243886044125,48.87570904505438
43,2.39802883404076,4.345058248098271,46.05949086593353
44,2.3106520319132127,4.135992107592129,43.24327268681269
45,2.223275229785665,3.926925967085987,40.42705450769184
46,2.1358984276581174,3.7178598265798453,37.610836328571
47,2.04852162553057,3.5087936860737035,34.79461814945015
48,1.9611448234030224,3.2997275455675616,31.978399970329306
49,1.8737680212754748,3.0906614050614194,29.16218179120846
50,1.7863912191479274,2.881595264555278,26.345963612087616
51,1.69901441702038,2.6725291240491353,23.529745432966763
52,1.6116376148928324,2.4634629835429935,20.713527253845918
53,1.5242608127652848,2.2543968430368517,17.897309074725072
54,1.4368840106377374,2.04533070253071,15.08109089560422
55,1.34950720851019,1.8362645620245681,12.264872716483382
56,1.2621304063826426,1.6271984215184263,9.448654537362529
57,1.1747536042550948,1.4181322810122845,6.632436358241691
58,1.0873768021275474,1.2090661405061418,3.8162181791208383
59,1.0,1.0,1.0
