Frame,Chamber_1,Chamber_2,Chamber_3
0,1.0,1.0,1.0
1,1.5191404675314828,1.889015012180243,3.712846550552147
2,2.0382809350629656,2.778030024360486,6.425693101104294
3,2.557421402594448,3.6670450365407286,9.13853965165644
4,3.076561870125931,4.556060048720972,11.851386202208587
5,3.595702337657414,5.445075060901215,14.564232752760734
6,4.114842805188896,6.334090073081457,17.27707930331288
7,4.633983272720379,7.2231050852617,19.989925853865028
8,5.153123740251862,8.112120097441943,22.702772404417175
9,5.672264207783345,9.001135109622187,25.41561895496932
10,6.191404675314828,9.89015012180243,28.12846550552147
11,6.7105451428463105,10.779165133982673,30.841312056073615
12,7.229685610377794,11.668180146162914,33.55415860662576
13,7.748826077909277,12.557195158343157,36.267005157177906
14,8.267966545440759,13.4462101705234,38.979851707730056
15,8.787107012972243,14.335225182703644,41.692698258282206
16,9.306247480503725,15.224240194883887,44.40554480883435
17,9.825387948035207,16.113255207064128,47.11839135938649
18,10.34452841556669,17.002270219244373,49.83123790993864
19,10.863668883098173,17.891285231424614,52.544084460490794
20,11.382809350629657,18.78030024360486,55.25693101104294
21,11.901949818161139,19.6693152557851,57.96977756159508
22,12.421090285692621,20.558330267965346,60.68262411214723
23,12.940230753224105,21.447345280145587,63.39547066269938
24,13.459371220755587,22.33636029232583,66.10831721325152
25,13.97851168828707,23.225375304506073,68.82116376380367
26,14.497652155818553,24.114390316686315,71.53401031435581
27,15.016792623350035,25.00340532886656,74.24685686490797
28,15.535933090881517,25.8924203410468,76.95970341546011
29,16.055073558413,26.781435353227046,79.67254996601226
30,16.055073558413,26.781435353227046,79.67254996601226
31,15.535933090881517,25.892420341046805,76.95970341546011
32,15.016792623350034,25.00340532886656,74.24685686490795
33,14.497652155818551,24.11439031668632,71.53401031435581
34,13.978511688287067,23.225375304506073,68.82116376380367
35,13.459371220755585,22.336360292325832,66.10831721325152
36,12.940230753224103,21.44734528014559,63.395470662699374
37,12.421090285692621,20.558330267965346,60.682624112147224
38,11.901949818161137,19.6693152557851,57.96977756159508
39,11.382809350629653,18.78030024360486,55.25693101104294
40,10.863668883098171,17.891285231424618,52.54408446049079
41,10.344528415566689,17.002270219244373,49.831237909938636
42,9.825387948035207,16.11325520706413,47.11839135938649
43,9.306247480503723,15.224240194883889,44.40554480883435
44,8.78710701297224,14.335225182703645,41.6926982582822
45,8.267966545440757,13.446210170523402,38.97985170773005
46,7.748826077909275,12.55719515834316,36.267005157177906
47,7.229685610377793,11.668180146162916,33.55415860662576
48,6.710545142846309,10.779165133982673,30.841312056073612
49,6.191404675314827,9.890150121802431,28.12846550552146
50,5.672264207783343,9.001135109622187,25.415618954969318
51,5.153123740251861,8.112120097441945,22.702772404417175
52,4.6339832727203785,7.2231050852617,19.989925853865024
53,4.114842805188895,6.334090073081459,17.277079303312874
54,3.5957023376574124,5.4450750609012175,14.56423275276073
55,3.0765618701259303,4.556060048720973,11.851386202208587
56,2.5574214025944464,3.667045036540731,9.138539651656444
57,2.0382809350629643,2.7780300243604863,6.425693101104287
58,1.5191404675314821,1.889015012180245,3.7128465505521433
59,1.0,1.0,1.0
