Frame,Chamber_1,Chamber_2,Chamber_3
0,1.0,1.0,1.0
1,3.9550491784836708,2.265901128346651,2.5257320897994866
2,6.9100983569673415,3.531802256693302,4.051464179598973
3,9.865147535451012,4.797703385039953,5.577196269398459
4,12.820196713934683,6.063604513386604,7.1029283591979455
5,15.775245892418354,7.329505641733255,8.628660448997433
6,18.730295070902024,8.595406770079906,10.154392538796918
7,21.685344249385697,9.861307898426556,11.680124628596404
8,24.640393427869366,11.127209026773208,13.205856718395891
9,27.595442606353036,12.39311015511986,14.731588808195378
10,30.55049178483671,13.65901128346651,16.257320897994866
11,33.50554096332038,14.92491241181316,17.78305298779435
12,36.46059014180405,16.190813540159812,19.308785077593836
13,39.41563932028772,17.456714668506464,20.834517167393322
14,42.37068849877139,18.722615796853113,22.36024925719281
15,45.32573767725506,19.988516925199765,23.885981346992295
16,48.28078685573873,21.254418053546416,25.411713436791782
17,51.2358360342224,22.52031918189307,26.93744552659127
18,54.19088521270607,23.78622031023972,28.463177616390755
19,57.14593439118975,25.05212143858637,29.988909706190242
20,60.10098356967342,26.31802256693302,31.51464179598973
21,63.05603274815709,27.583923695279672,33.040373885789215
22,66.01108192664076,28.84982482362632,34.5661059755887
23,68.96613110512443,30.115725951972973,36.09183806538819
24,71.9211802836081,31.381627080319625,37.61757015518767
25,74.87622946209177,32.64752820866627,39.14330224498716
26,77.83127864057543,33.91342933701293,40.669034334786645
27,80.78632781905911,35.17933046535958,42.194766424586135
28,83.74137699754279,36.445231593706225,43.72049851438562
29,86.69642617602645,37.71113272205288,45.24623060418511
30,86.69642617602645,37.71113272205288,45.24623060418511
31,83.74137699754277,36.44523159370623,43.720498514385625
32,80.78632781905911,35.17933046535958,42.194766424586135
33,77.83127864057543,33.91342933701293,40.66903433478665
34,74.87622946209177,32.64752820866627,39.14330224498716
35,71.9211802836081,31.381627080319625,37.61757015518768
36,68.96613110512442,30.115725951972976,36.09183806538819
37,66.01108192664076,28.849824823626324,34.566105975588705
38,63.05603274815708,27.583923695279672,33.040373885789215
39,60.10098356967342,26.31802256693302,31.514641795989732
40,57.14593439118974,25.05212143858637,29.988909706190242
41,54.19088521270607,23.78622031023972,28.46317761639076
42,51.2358360342224,22.52031918189307,26.937445526591272
43,48.28078685573873,21.254418053546416,25.411713436791786
44,45.325737677255056,19.988516925199768,23.8859813469923
45,42.370688498771386,18.722615796853116,22.360249257192812
46,39.41563932028772,17.456714668506464,20.834517167393326
47,36.46059014180405,16.190813540159812,19.30878507759384
48,33.50554096332038,14.92491241181316,17.783052987794353
49,30.5504917848367,13.659011283466512,16.257320897994866
50,27.595442606353032,12.39311015511986,14.73158880819538
51,24.640393427869363,11.127209026773208,13.205856718395893
52,21.685344249385693,9.86130789842656,11.68012462859641
53,18.730295070902017,8.595406770079908,10.15439253879692
54,15.775245892418354,7.329505641733256,8.628660448997437
55,12.820196713934678,6.063604513386604,7.102928359197946
56,9.865147535451015,4.797703385039952,5.577196269398463
57,6.910098356967339,3.531802256693304,4.051464179598973
58,3.9550491784836623,2.2659011283466555,2.52573208979949
59,1.0,1.0,1.0
