Frame,Chamber_1,Chamber_2,Chamber_3
0,1.0,1.0,1.0
1,1.8110765651142116,1.3666217656306905,4.328673103691466
2,2.622153130228423,1.733243531261381,7.6573462073829335
3,3.433229695342635,2.0998652968920712,10.9860193110744
4,4.244306260456846,2.466487062522762,14.314692414765867
5,5.055382825571058,2.833108828153452,17.643365518457333
6,5.86645939068527,3.1997305937841425,20.9720386221488
7,6.677535955799481,3.566352359414833,24.300711725840266
8,7.4886125209136924,3.9329741250455235,27.629384829531734
9,8.299689086027904,4.299595890676214,30.958057933223202
10,9.110765651142115,4.666217656306904,34.28673103691467
11,9.921842216256326,5.032839421937595,37.61540414060613
12,10.73291878137054,5.399461187568285,40.9440772442976
13,11.543995346484751,5.766082953198976,44.27275034798907
14,12.355071911598962,6.132704718829666,47.60142345168053
15,13.166148476713174,6.499326484460356,50.930096555372
16,13.977225041827385,6.865948250091047,54.25876965906347
17,14.788301606941596,7.232570015721738,57.58744276275493
18,15.599378172055808,7.5991917813524275,60.916115866446404
19,16.41045473717002,7.965813546983118,64.24478897013788
20,17.22153130228423,8.332435312613809,67.57346207382933
21,18.032607867398443,8.699057078244499,70.9021351775208
22,18.843684432512653,9.06567884387519,74.23080828121226
23,19.654760997626866,9.43230060950588,77.55948138490373
24,20.46583756274108,9.79892237513657,80.8881544885952
25,21.27691412785529,10.165544140767262,84.21682759228666
26,22.087990692969502,10.532165906397951,87.54550069597813
27,22.89906725808371,10.898787672028641,90.8741737996696
28,23.710143823197924,11.265409437659333,94.20284690336106
29,24.521220388312134,11.632031203290023,97.53152000705253
30,24.521220388312134,11.632031203290023,97.53152000705253
31,23.71014382319792,11.265409437659333,94.20284690336106
32,22.89906725808371,10.898787672028641,90.8741737996696
33,22.0879906929695,10.532165906397951,87.54550069597813
34,21.27691412785529,10.165544140767262,84.21682759228666
35,20.465837562741076,9.79892237513657,80.8881544885952
36,19.654760997626866,9.43230060950588,77.55948138490373
37,18.843684432512653,9.06567884387519,74.23080828121226
38,18.03260786739844,8.699057078244499,70.9021351775208
39,17.22153130228423,8.332435312613809,67.57346207382933
40,16.41045473717002,7.965813546983118,64.24478897013788
41,15.599378172055808,7.5991917813524275,60.916115866446404
42,14.788301606941594,7.232570015721738,57.58744276275493
43,13.977225041827383,6.865948250091047,54.25876965906347
44,13.166148476713172,6.499326484460356,50.930096555372
45,12.35507191159896,6.132704718829666,47.60142345168053
46,11.54399534648475,5.766082953198976,44.27275034798907
47,10.732918781370538,5.399461187568285,40.9440772442976
48,9.921842216256326,5.032839421937595,37.61540414060613
49,9.110765651142115,4.666217656306904,34.28673103691467
50,8.299689086027904,4.299595890676214,30.958057933223202
51,7.488612520913691,3.932974125045524,27.62938482953173
52,6.677535955799481,3.5663523594148323,24.300711725840273
53,5.866459390685268,3.1997305937841425,20.9720386221488
54,5.055382825571055,2.8331088281534527,17.64336551845733
55,4.244306260456845,2.466487062522761,14.314692414765872
56,3.4332296953426322,2.0998652968920712,10.9860193110744
57,2.6221531302284227,1.7332435312613814,7.657346207382929
58,1.8110765651142096,1.3666217656306898,4.328673103691472
59,1.0,1.0,1.0
