Frame,Chamber_1,Chamber_2,Chamber_3
0,1.0,1.0,1.0
1,1.300953357108055,4.157138396782698,2.064344211867301
2,1.6019067142161096,7.314276793565396,3.1286884237346024
3,1.9028600713241643,10.471415190348093,4.193032635601904
4,2.2038134284322193,13.628553587130792,5.257376847469205
5,2.504766785540274,16.78569198391349,6.321721059336506
6,2.8057201426483287,19.942830380696186,7.386065271203807
7,3.1066734997563836,23.099968777478885,8.450409483071109
8,3.4076268568644386,26.257107174261584,9.51475369493841
9,3.7085802139724935,29.414245571044283,10.57909790680571
10,4.009533571080548,32.57138396782698,11.643442118673011
11,4.3104869281886025,35.72852236460968,12.707786330540314
12,4.611440285296657,38.88566076139237,13.772130542407615
13,4.912393642404712,42.04279915817507,14.836474754274915
14,5.213346999512767,45.19993755495777,15.900818966142218
15,5.514300356620822,48.35707595174047,16.96516317800952
16,5.815253713728877,51.51421434852317,18.02950738987682
17,6.116207070836932,54.67135274530587,19.09385160174412
18,6.417160427944987,57.828491142088566,20.15819581361142
19,6.718113785053042,60.985629538871265,21.22254002547872
20,7.019067142161097,64.14276793565396,22.286884237346023
21,7.320020499269151,67.29990633243666,23.351228449213327
22,7.620973856377206,70.45704472921936,24.415572661080628
23,7.921927213485261,73.61418312600206,25.47991687294793
24,8.222880570593315,76.77132152278475,26.54426108481523
25,8.523833927701371,79.92845991956744,27.60860529668253
26,8.824787284809425,83.08559831635014,28.67294950854983
27,9.12574064191748,86.24273671313284,29.73729372041713
28,9.426693999025535,89.39987510991554,30.801637932284436
29,9.72764735613359,92.55701350669824,31.865982144151733
30,9.72764735613359,92.55701350669824,31.865982144151733
31,9.426693999025535,89.39987510991554,30.801637932284432
32,9.12574064191748,86.24273671313284,29.73729372041713
33,8.824787284809425,83.08559831635014,28.67294950854983
34,8.52383392770137,79.92845991956744,27.608605296682526
35,8.222880570593315,76.77132152278475,26.544261084815226
36,7.921927213485261,73.61418312600205,25.479916872947925
37,7.620973856377206,70.45704472921935,24.415572661080624
38,7.320020499269151,67.29990633243665,23.351228449213323
39,7.019067142161096,64.14276793565395,22.286884237346023
40,6.718113785053041,60.98562953887126,21.22254002547872
41,6.417160427944987,57.82849114208856,20.15819581361142
42,6.116207070836932,54.67135274530587,19.09385160174412
43,5.815253713728877,51.51421434852317,18.02950738987682
44,5.514300356620822,48.35707595174047,16.965163178009515
45,5.213346999512767,45.19993755495777,15.900818966142214
46,4.912393642404712,42.04279915817507,14.836474754274914
47,4.611440285296657,38.88566076139237,13.772130542407613
48,4.3104869281886025,35.728522364609674,12.707786330540312
49,4.0095335710805475,32.571383967826975,11.643442118673011
50,3.7085802139724926,29.414245571044276,10.57909790680571
51,3.4076268568644386,26.257107174261577,9.514753694938406
52,3.1066734997563836,23.099968777478878,8.450409483071105
53,2.8057201426483287,19.94283038069618,7.386065271203805
54,2.5047667855402738,16.785691983913495,6.321721059336504
55,2.203813428432219,13.628553587130796,5.257376847469203
56,1.902860071324164,10.471415190348097,4.193032635601902
57,1.6019067142161099,7.314276793565398,3.1286884237346015
58,1.300953357108055,4.157138396782699,2.064344211867297
59,1.0,1.0,1.0
