Frame,Chamber_1,Chamber_2,Chamber_3
0,1.0,1.0,1.0
1,3.700972460445421,3.4526561210826596,4.119583690000136
2,6.401944920890842,5.905312242165319,7.2391673800002705
3,9.102917381336264,8.357968363247979,10.358751070000405
4,11.803889841781684,10.810624484330638,13.478334760000541
5,14.504862302227105,13.263280605413298,16.597918450000677
6,17.205834762672527,15.715936726495958,19.71750214000081
7,19.906807223117948,18.168592847578616,22.837085830000948
8,22.60777968356337,20.621248968661277,25.956669520001082
9,25.30875214400879,23.07390508974394,29.076253210001216
10,28.00972460445421,25.526561210826596,32.19583690000135
11,30.71069706489963,27.979217331909254,35.31542059000149
12,33.411669525345054,30.431873452991915,38.43500428000162
13,36.112641985790475,32.88452957407458,41.554587970001755
14,38.813614446235896,35.33718569515723,44.674171660001896
15,41.514586906681316,37.78984181623989,47.79375535000203
16,44.21555936712674,40.242497937322554,50.913339040002164
17,46.91653182757216,42.695154058405215,54.0329227300023
18,49.61750428801758,45.14781017948788,57.15250642000243
19,52.318476748463,47.60046630057053,60.27209011000257
20,55.01944920890842,50.05312242165319,63.39167380000271
21,57.72042166935384,52.505778542735854,66.51125749000283
22,60.42139412979926,54.95843466381851,69.63084118000297
23,63.12236659024468,57.41109078490117,72.75042487000312
24,65.82333905069011,59.86374690598383,75.87000856000324
25,68.52431151113552,62.31640302706649,78.98959225000338
26,71.22528397158095,64.76905914814915,82.10917594000351
27,73.92625643202636,67.22171526923181,85.22875963000365
28,76.62722889247179,69.67437139031446,88.34834332000379
29,79.3282013529172,72.12702751139713,91.46792701000392
30,79.3282013529172,72.12702751139713,91.46792701000392
31,76.62722889247178,69.67437139031448,88.34834332000378
32,73.92625643202636,67.22171526923181,85.22875963000365
33,71.22528397158094,64.76905914814915,82.10917594000351
34,68.52431151113552,62.31640302706649,78.98959225000338
35,65.8233390506901,59.86374690598383,75.87000856000324
36,63.12236659024468,57.41109078490118,72.75042487000312
37,60.42139412979925,54.958434663818515,69.63084118000297
38,57.72042166935384,52.505778542735854,66.51125749000283
39,55.01944920890841,50.05312242165319,63.39167380000271
40,52.318476748463,47.60046630057053,60.272090110002566
41,49.61750428801757,45.14781017948788,57.15250642000243
42,46.91653182757215,42.695154058405215,54.0329227300023
43,44.21555936712673,40.242497937322554,50.913339040002164
44,41.51458690668131,37.7898418162399,47.79375535000202
45,38.81361444623589,35.33718569515724,44.67417166000189
46,36.11264198579047,32.88452957407458,41.554587970001755
47,33.41166952534505,30.431873452991915,38.43500428000162
48,30.710697064899627,27.979217331909254,35.31542059000149
49,28.009724604454206,25.5265612108266,32.195836900001346
50,25.308752144008785,23.07390508974394,29.076253210001212
51,22.607779683563365,20.621248968661277,25.956669520001086
52,19.906807223117944,18.168592847578623,22.837085830000944
53,17.205834762672524,15.715936726495961,19.717502140000803
54,14.504862302227096,13.2632806054133,16.597918450000677
55,11.803889841781682,10.810624484330638,13.478334760000536
56,9.102917381336255,8.357968363247977,10.358751070000409
57,6.401944920890841,5.905312242165323,7.239167380000268
58,3.7009724604454135,3.4526561210826685,4.119583690000127
59,1.0,1.0,1.0
